dateRef	dateAnlg
20080520	19640529
20080520	19650612
20080520	19980604
20080520	19980605
20080520	19980603
20080520	19710425
20080520	19970515
20080520	19930603
20080520	19710424
20080520	19600516
20080520	19780501
20080520	19800609
20080520	20100603
20080520	19640526
20080520	19650611
20080520	19510526
20080521	19640527
20080521	19510525
20080521	19980601
20080521	19510526
20080521	19980602
20080521	19780421
20080521	19600516
20080521	19640528
20080521	19650612
20080521	19600515
20080521	19710425
20080521	20060517
20080521	19510524
20080521	19710424
20080521	19970517
20080521	19930520
20080521	19640526
20080521	19820620
20080521	19930521
20080521	19970516
20080522	19510525
20080522	19510526
20080522	19880524
20080522	19930521
20080522	19600516
20080522	19640526
20080522	19520508
20080522	19640527
20080522	19600510
20080522	19780422
20080522	19600515
20080522	19840604
20080522	19520509
20080522	19650612
20080522	19930520
20080522	19510505
20080522	20040531
20080522	19980620
20080522	19970517
20080522	19930522
20080523	19510526
20080523	19740622
20080523	19520508
20080523	19840604
20080523	19510506
20080523	19640526
20080523	19510525
20080523	19600517
20080523	19600516
20080523	19510505
20080523	19690505
20080523	19690504
20080523	20130605
20080523	19920610
20080523	19690503
20080523	19880524
20080523	19990425
20080523	19920611
20080523	19670530
20080523	19980530
20080524	19510506
20080524	19880608
20080524	19600517
20080524	20130605
20080524	19980530
20080524	19510526
20080524	19740622
20080524	19980529
20080524	19970523
20080524	20100507
20080524	19880609
20080524	19510505
20080524	19620527
20080524	19690504
20080524	19740505
20080524	19690505
20080524	19840604
20080524	19500521
20080524	19920611
20080524	19600518
20080525	19880609
20080525	19500512
20080525	19510507
20080525	19800521
20080525	19600517
20080525	19800522
20080525	19500509
20080525	19650529
20080525	19740427
20080525	19690610
20080525	20130605
20080525	19530508
20080525	19510508
20080525	19590518
20080525	19720513
20080525	19510506
20080525	19690609
20080525	19950613
20080525	19860620
20080525	19880608
20080526	19860620
20080526	19860619
20080526	19800521
20080526	19500512
20080526	19690610
20080526	19800522
20080526	19740427
20080526	19880609
20080526	19600517
20080526	19870614
20080526	19770516
20080526	19640523
20080526	19600605
20080526	19810427
20080526	20120526
20080526	19650529
20080526	19530508
20080526	19740621
20080526	19500511
20080526	19880611
20080527	19860620
20080527	19540603
20080527	19860619
20080527	19740621
20080527	19690610
20080527	19700616
20080527	19800613
20080527	19700617
20080527	19800614
20080527	20140626
20080527	20120526
20080527	19700618
20080527	19660617
20080527	19860624
20080527	19740427
20080527	19800522
20080527	19880612
20080527	19690604
20080527	20100610
20080527	19530606
20080528	19660617
20080528	19800614
20080528	19800613
20080528	19690622
20080528	19700609
20080528	19860619
20080528	20020604
20080528	20140626
20080528	19690623
20080528	20020603
20080528	19680616
20080528	19860624
20080528	19970611
20080528	19830506
20080528	19860625
20080528	19530624
20080528	19600606
20080528	20140627
20080528	20030626
20080528	19660616
20080529	19660617
20080529	20030626
20080529	19900601
20080529	19830506
20080529	19640522
20080529	20020604
20080529	19700609
20080529	19690623
20080529	19700616
20080529	19580619
20080529	19690622
20080529	19800614
20080529	19640612
20080529	19860619
20080529	19970610
20080529	19600606
20080529	19800613
20080529	20030627
20080529	19610608
20080529	19860625
20080530	19700616
20080530	19530608
20080530	19700615
20080530	20140627
20080530	20140626
20080530	19660617
20080530	20140628
20080530	19690623
20080530	19640622
20080530	19690626
20080530	19690624
20080530	19640619
20080530	19530607
20080530	20140625
20080530	19800613
20080530	19580619
20080530	20030626
20080530	19700617
20080530	19530609
20080530	19550627
20080531	19700616
20080531	19860616
20080531	19700617
20080531	20140626
20080531	19600623
20080531	19530609
20080531	20140627
20080531	19690625
20080531	19640522
20080531	19690626
20080531	19530608
20080531	19530630
20080531	19840617
20080531	19800613
20080531	20100610
20080531	19640619
20080531	19530606
20080531	19860625
20080531	19580619
20080531	19690605
20080601	19700617
20080601	19540604
20080601	19600623
20080601	20140626
20080601	19530606
20080601	19540603
20080601	19880526
20080601	19680615
20080601	19600624
20080601	19860628
20080601	19930628
20080601	19600602
20080601	19720627
20080601	19890607
20080601	19860616
20080601	19550529
20080601	19930629
20080601	19750516
20080601	19660618
20080601	19860623
20080602	19880526
20080602	19920608
20080602	19530701
20080602	19580529
20080602	19530630
20080602	20140626
20080602	19720627
20080602	19790605
20080602	19600515
20080602	19660618
20080602	19880527
20080602	19720611
20080602	19720612
20080602	19800608
20080602	19920602
20080602	19670702
20080602	20000608
20080602	19870614
20080602	19640613
20080602	19540604
20080603	19920608
20080603	19730618
20080603	19690625
20080603	19880526
20080603	19980624
20080603	19660618
20080603	19800703
20080603	19930520
20080603	19880527
20080603	19720627
20080603	19980625
20080603	20120703
20080603	19590626
20080603	19730619
20080603	19970619
20080603	19820630
20080603	19690624
20080603	19560703
20080603	20150630
20080603	20150701
20080604	19920608
20080604	19880526
20080604	20150701
20080604	20060629
20080604	19980625
20080604	20150630
20080604	19930520
20080604	19590626
20080604	19690625
20080604	19980624
20080604	20110704
20080604	19730618
20080604	19730704
20080604	19900620
20080604	19730619
20080604	19720627
20080604	19970618
20080604	19820627
20080604	19920601
20080604	19720629
20080605	19880526
20080605	20130608
20080605	19720628
20080605	19590626
20080605	19500705
20080605	19730619
20080605	19980625
20080605	19790620
20080605	19600624
20080605	19730625
20080605	19920608
20080605	19920601
20080605	19600623
20080605	19720627
20080605	20110628
20080605	19530630
20080605	20100622
20080605	19730620
20080605	19720629
20080605	19760604
20080606	19600623
20080606	19500705
20080606	19530630
20080606	19530629
20080606	19600531
20080606	19530625
20080606	19730620
20080606	19600622
20080606	19670614
20080606	19940706
20080606	19590521
20080606	19530626
20080606	19600624
20080606	19600530
20080606	19660612
20080606	19920705
20080606	19590626
20080606	19870703
20080606	19920706
20080606	19790620
20080607	19510630
20080607	19580613
20080607	19670615
20080607	19600623
20080607	19670602
20080607	19870704
20080607	19660626
20080607	19600601
20080607	19690625
20080607	19590705
20080607	19600531
20080607	19690624
20080607	20100623
20080607	19710705
20080607	19730621
20080607	19590522
20080607	19870703
20080607	19890702
20080607	19690626
20080607	19710701
20080608	19510630
20080608	19510701
20080608	19590705
20080608	20150620
20080608	19820708
20080608	20050607
20080608	19640610
20080608	19510619
20080608	19670615
20080608	20110602
20080608	19680615
20080608	19510621
20080608	19690628
20080608	19580613
20080608	19620623
20080608	19920613
20080608	19780606
20080608	19810619
20080608	19670610
20080608	19870705
20080609	19870706
20080609	19870707
20080609	19510702
20080609	19660630
20080609	19510701
20080609	19510619
20080609	19510620
20080609	19510630
20080609	20040523
20080609	20040705
20080609	19790606
20080609	20040706
20080609	20150620
20080609	19810618
20080609	19690627
20080609	19840626
20080609	19620624
20080609	20060601
20080609	19510616
20080609	19940608
20080610	19810616
20080610	20110623
20080610	19930708
20080610	19750601
20080610	20010519
20080610	20010518
20080610	20110622
20080610	19930709
20080610	19570624
20080610	19640703
20080610	19750602
20080610	20050529
20080610	19750531
20080610	20010602
20080610	20120625
20080610	19550512
20080610	19950516
20080610	20110624
20080610	19520527
20080610	19930706
20080611	19750601
20080611	19810616
20080611	19930708
20080611	19750602
20080611	19750531
20080611	19930707
20080611	19710608
20080611	19750529
20080611	19750530
20080611	19560626
20080611	19640703
20080611	19710607
20080611	20050529
20080611	19480522
20080611	19570621
20080611	20140619
20080611	19950630
20080611	19570624
20080611	19480523
20080611	19520527
20080612	19750602
20080612	19710608
20080612	20040618
20080612	20140619
20080612	19620703
20080612	19570624
20080612	19930708
20080612	19750601
20080612	19710607
20080612	19560626
20080612	19620702
20080612	19750529
20080612	19640703
20080612	20140621
20080612	19750530
20080612	20140620
20080612	20040617
20080612	19810616
20080612	19750531
20080612	20120528
20080613	19900525
20080613	19570624
20080613	19570625
20080613	19750603
20080613	19800524
20080613	20110623
20080613	19750530
20080613	19960620
20080613	19750602
20080613	19930612
20080613	20120528
20080613	19900524
20080613	20140621
20080613	19710608
20080613	19570621
20080613	20040618
20080613	19750531
20080613	20110611
20080613	19810616
20080613	19870519
20080614	20110623
20080614	19960620
20080614	20120625
20080614	19950515
20080614	19570625
20080614	19620712
20080614	19950516
20080614	19900524
20080614	19850625
20080614	20120624
20080614	20090609
20080614	19750603
20080614	19750531
20080614	19810616
20080614	19630707
20080614	19900523
20080614	19920629
20080614	20110624
20080614	19900525
20080614	19800524
20080615	19950702
20080615	20010608
20080615	19950701
20080615	19950516
20080615	19950630
20080615	20030702
20080615	20120625
20080615	19690530
20080615	20000529
20080615	19480713
20080615	20010518
20080615	19960620
20080615	20010607
20080615	19550517
20080615	20030703
20080615	19520617
20080615	20070622
20080615	19810616
20080615	19830715
20080615	19740609
20080616	19520617
20080616	19770628
20080616	19580623
20080616	19770629
20080616	19950702
20080616	20150714
20080616	19520611
20080616	20150713
20080616	19590628
20080616	19580622
20080616	19510615
20080616	19520612
20080616	20030703
20080616	20070623
20080616	19980716
20080616	19690530
20080616	20090706
20080616	20030702
20080616	19480714
20080616	19530702
20080617	19520617
20080617	19980717
20080617	19930716
20080617	20000621
20080617	19900623
20080617	20120608
20080617	19980626
20080617	20110617
20080617	19980627
20080617	20150717
20080617	19580624
20080617	19490526
20080617	19600522
20080617	20010710
20080617	19580623
20080617	19900624
20080617	20120609
20080617	19480616
20080617	20020611
20080617	19490524
20080618	20150718
20080618	20110617
20080618	19490526
20080618	19980626
20080618	19580624
20080618	19980627
20080618	19930531
20080618	19930716
20080618	19520617
20080618	19900623
20080618	19980718
20080618	20110618
20080618	19930601
20080618	20040623
20080618	20120606
20080618	20040622
20080618	20010710
20080618	20110616
20080618	19980717
20080618	19600522
20080619	20150719
20080619	19630709
20080619	19520602
20080619	19630710
20080619	20150718
20080619	20000528
20080619	20010711
20080619	20110618
20080619	20010713
20080619	20040623
20080619	20040624
20080619	19800719
20080619	20010712
20080619	20110617
20080619	20110619
20080619	20050526
20080619	19680621
20080619	20120624
20080619	19680620
20080619	20120625
20080620	19630710
20080620	19630709
20080620	20040703
20080620	20050526
20080620	19630711
20080620	20090720
20080620	19520602
20080620	19900628
20080620	19980618
20080620	20120625
20080620	19560706
20080620	20120610
20080620	19520603
20080620	20090611
20080620	20120617
20080620	20150719
20080620	20010713
20080620	20090719
20080620	20110619
20080620	20010712
20080621	19900629
20080621	20100720
20080621	19900628
20080621	19900627
20080621	19630711
20080621	20090714
20080621	20070715
20080621	19900626
20080621	20030720
20080621	19670711
20080621	20120618
20080621	20120617
20080621	20010612
20080621	20090715
20080621	19490608
20080621	20040703
20080621	20070716
20080621	20090720
20080621	19980618
20080621	20150612
20080622	19900628
20080622	19900627
20080622	19620721
20080622	19880713
20080622	19920721
20080622	20110709
20080622	20100720
20080622	20030720
20080622	19620722
20080622	19900629
20080622	19800718
20080622	20070716
20080622	20120624
20080622	20070715
20080622	20110708
20080622	19900630
20080622	20120712
20080622	20150717
20080622	20120618
20080622	20040703
20080623	19900628
20080623	19570605
20080623	19560707
20080623	19500701
20080623	20120712
20080623	20070715
20080623	19580714
20080623	19700722
20080623	19630711
20080623	19560706
20080623	20040703
20080623	19840630
20080623	19750712
20080623	19920722
20080623	19800718
20080623	20000531
20080623	19760621
20080623	19510703
20080623	19530715
20080623	19610710
20080624	19900629
20080624	19560629
20080624	19800718
20080624	19900628
20080624	19500702
20080624	19780711
20080624	20070716
20080624	19900627
20080624	20070715
20080624	19760621
20080624	19990703
20080624	19910721
20080624	19610711
20080624	20010613
20080624	19510703
20080624	19710624
20080624	19710718
20080624	19630711
20080624	20010612
20080624	19710623
20080625	19480618
20080625	20030612
20080625	20120718
20080625	19560629
20080625	19800718
20080625	19910722
20080625	19900630
20080625	20150717
20080625	20150710
20080625	19900629
20080625	19910721
20080625	19900628
20080625	20030611
20080625	19910723
20080625	19910718
20080625	19480621
20080625	19580720
20080625	19500719
20080625	19990703
20080625	19500720
20080626	19740705
20080626	20030612
20080626	19740706
20080626	19800718
20080626	20150710
20080626	20030613
20080626	20150718
20080626	19480621
20080626	19680607
20080626	20150717
20080626	19560629
20080626	19680608
20080626	19480618
20080626	19500719
20080626	20150724
20080626	19910722
20080626	19910721
20080626	19680620
20080626	20030706
20080626	19910723
20080627	19680621
20080627	19800718
20080627	19480615
20080627	19680620
20080627	20090725
20080627	20090724
20080627	19480614
20080627	19590627
20080627	19480621
20080627	19480616
20080627	19490608
20080627	20120718
20080627	19500719
20080627	19940708
20080627	20110616
20080627	20150710
20080627	20150719
20080627	19740727
20080627	19860704
20080627	20110624
20080628	20090719
20080628	20090727
20080628	19930723
20080628	19930722
20080628	20090726
20080628	19930721
20080628	19930718
20080628	19740728
20080628	19620707
20080628	20110617
20080628	19480615
20080628	19930719
20080628	19680621
20080628	20090725
20080628	19800713
20080628	19980626
20080628	20090724
20080628	19930720
20080628	20090720
20080628	20150706
20080629	20090727
20080629	20090719
20080629	19860729
20080629	20110618
20080629	19900624
20080629	20090726
20080629	20110625
20080629	20090720
20080629	19980626
20080629	20090725
20080629	19900623
20080629	20090724
20080629	20110624
20080629	20150718
20080629	19740728
20080629	20110613
20080629	19930721
20080629	19790724
20080629	19740618
20080629	19620721
20080630	20090727
20080630	19900624
20080630	20150629
20080630	20090725
20080630	20110625
20080630	19870628
20080630	20090726
20080630	19670729
20080630	19670730
20080630	20090728
20080630	20100630
20080630	20130729
20080630	19980718
20080630	19500718
20080630	19850711
20080630	19860729
20080630	19900623
20080630	20030712
20080630	20110614
20080630	19820630
20080701	19670730
20080701	20090712
20080701	20090728
20080701	20090713
20080701	19670731
20080701	20090727
20080701	20150630
20080701	19850711
20080701	20110705
20080701	19530724
20080701	20130724
20080701	20110704
20080701	19970619
20080701	19900624
20080701	20100701
20080701	20000621
20080701	19500730
20080701	20090726
20080701	20090731
20080701	20030720
20080702	19770704
20080702	20090801
20080702	19920720
20080702	19500731
20080702	19970619
20080702	19850621
20080702	20090729
20080702	19730705
20080702	19900618
20080702	19670730
20080702	19900621
20080702	19770703
20080702	19500717
20080702	19980625
20080702	20110801
20080702	20010723
20080702	19920608
20080702	19720630
20080702	19820628
20080702	19980624
20080703	20110704
20080703	19770704
20080703	19770703
20080703	20110703
20080703	19500714
20080703	20060728
20080703	20130723
20080703	19850727
20080703	20030628
20080703	20090802
20080703	19770702
20080703	19900618
20080703	19920608
20080703	19590626
20080703	19500717
20080703	19560713
20080703	19880718
20080703	19850726
20080703	20110801
20080703	19940724
20080704	19560713
20080704	19770704
20080704	19760708
20080704	20030628
20080704	19800704
20080704	20110704
20080704	20130723
20080704	19560712
20080704	19850726
20080704	20130722
20080704	19710721
20080704	19800703
20080704	19770703
20080704	20110705
20080704	19800705
20080704	20110731
20080704	19570707
20080704	19850725
20080704	19590625
20080704	20110706
20080705	19760708
20080705	19850726
20080705	19850725
20080705	19560713
20080705	19800704
20080705	19590727
20080705	19710721
20080705	20110730
20080705	20110731
20080705	19620803
20080705	19800703
20080705	20110706
20080705	19560714
20080705	20130725
20080705	19710722
20080705	19800702
20080705	19780711
20080705	19760707
20080705	20070717
20080705	19570707
20080706	19800708
20080706	19650707
20080706	19760708
20080706	19480714
20080706	19620803
20080706	19850726
20080706	19480715
20080706	19650706
20080706	20110706
20080706	19760709
20080706	20000704
20080706	19710722
20080706	19800715
20080706	19800714
20080706	20070624
20080706	19480713
20080706	20000703
20080706	19620802
20080706	20070717
20080706	19850729
20080707	19910719
20080707	19600708
20080707	19650724
20080707	19790801
20080707	19600707
20080707	19850727
20080707	19710622
20080707	19800720
20080707	19710625
20080707	19620803
20080707	19650707
20080707	19970622
20080707	19480715
20080707	19480619
20080707	19740801
20080707	19650725
20080707	19710626
20080707	20030702
20080707	20110707
20080707	19850728
20080708	19990703
20080708	19710622
20080708	19990704
20080708	19480803
20080708	19560629
20080708	19850727
20080708	19480716
20080708	19950714
20080708	19910718
20080708	19560630
20080708	19910719
20080708	20010807
20080708	19650726
20080708	20120609
20080708	20070617
20080708	19800705
20080708	19480715
20080708	19650724
20080708	19780711
20080708	19790801
20080709	19990703
20080709	19650724
20080709	19780711
20080709	19650804
20080709	19480802
20080709	20070715
20080709	20050723
20080709	19710622
20080709	19560629
20080709	19650725
20080709	20010807
20080709	20070618
20080709	19480803
20080709	20010612
20080709	19990704
20080709	19900629
20080709	19580719
20080709	20070714
20080709	19990702
20080709	19910719
20080710	19650724
20080710	20010807
20080710	19650725
20080710	19740801
20080710	19780711
20080710	20070716
20080710	19650804
20080710	20120718
20080710	19710622
20080710	20070717
20080710	19910719
20080710	19900629
20080710	19790802
20080710	20120628
20080710	19970622
20080710	19480714
20080710	19770628
20080710	20070715
20080710	19790801
20080710	19620722
20080711	19540705
20080711	20100611
20080711	19730721
20080711	19810723
20080711	19850730
20080711	19540704
20080711	19770718
20080711	19890730
20080711	19840714
20080711	19520622
20080711	19740713
20080711	20010807
20080711	20130616
20080711	19840715
20080711	19970622
20080711	20010808
20080711	20100721
20080711	19800626
20080711	19750724
20080711	19830731
20080712	19550703
20080712	19850731
20080712	19550704
20080712	19700703
20080712	19890701
20080712	19530728
20080712	19520623
20080712	19960801
20080712	19910715
20080712	19860724
20080712	19910714
20080712	19860723
20080712	19480810
20080712	19480811
20080712	19880803
20080712	19810724
20080712	19720706
20080712	19610627
20080712	19480809
20080712	20020724
20080713	19700704
20080713	19750721
20080713	19920710
20080713	19620622
20080713	19790615
20080713	19700705
20080713	19920709
20080713	19940727
20080713	19540719
20080713	19990716
20080713	20040714
20080713	19690702
20080713	19610729
20080713	19550716
20080713	20090618
20080713	19990715
20080713	19910714
20080713	19830704
20080713	19770624
20080713	19770629
20080714	19700705
20080714	19620623
20080714	19540622
20080714	19930703
20080714	19700704
20080714	19620622
20080714	19610730
20080714	20030619
20080714	19790616
20080714	20090618
20080714	19550716
20080714	19710808
20080714	19610621
20080714	19900710
20080714	19550717
20080714	19510701
20080714	19810720
20080714	19690703
20080714	19540720
20080714	19950707
20080715	19930703
20080715	19690704
20080715	19690705
20080715	19790629
20080715	19540622
20080715	19610621
20080715	19930704
20080715	19620624
20080715	19830626
20080715	20000805
20080715	19510702
20080715	19980804
20080715	19510716
20080715	19840713
20080715	19790628
20080715	19960711
20080715	19510717
20080715	19690706
20080715	19760720
20080715	19710809
20080716	19510717
20080716	19790629
20080716	20010730
20080716	19790630
20080716	19840728
20080716	19520716
20080716	19510718
20080716	19640629
20080716	19700809
20080716	19540623
20080716	19520715
20080716	19930704
20080716	19840714
20080716	19770626
20080716	19700810
20080716	19890730
20080716	19730808
20080716	19640628
20080716	19670630
20080716	19930703
20080717	19520716
20080717	19520714
20080717	19700809
20080717	19590807
20080717	19540624
20080717	19520715
20080717	19590806
20080717	19740723
20080717	20040703
20080717	19840729
20080717	19520717
20080717	19560801
20080717	20000708
20080717	19700810
20080717	20010730
20080717	19730718
20080717	19870801
20080717	19840728
20080717	19740724
20080717	19590805
20080718	19660712
20080718	19520714
20080718	19890730
20080718	19630711
20080718	19980716
20080718	20040703
20080718	19520715
20080718	19560801
20080718	19570726
20080718	20040702
20080718	19520716
20080718	19740712
20080718	20070801
20080718	20140731
20080718	19590807
20080718	19770628
20080718	20110716
20080718	19540625
20080718	19680619
20080718	19540626
20080719	19890730
20080719	19540705
20080719	20100721
20080719	19890628
20080719	20100810
20080719	19880713
20080719	19750724
20080719	19890627
20080719	19540704
20080719	19480712
20080719	19570812
20080719	19600711
20080719	20100811
20080719	19800625
20080719	20120728
20080719	19840714
20080719	19600718
20080719	19560730
20080719	20120804
20080719	19900816
20080720	19840715
20080720	19730722
20080720	20040710
20080720	19530802
20080720	19970727
20080720	20090709
20080720	19940813
20080720	19560731
20080720	20090708
20080720	20040711
20080720	19810816
20080720	19780707
20080720	19610721
20080720	19570724
20080720	19780808
20080720	20050815
20080720	19980724
20080720	19570723
20080720	19690709
20080720	19520622
20080721	19530803
20080721	19860713
20080721	19860714
20080721	19960725
20080721	19840727
20080721	19810810
20080721	19980819
20080721	20050801
20080721	19740726
20080721	19910810
20080721	19820808
20080721	19740725
20080721	19960724
20080721	19890702
20080721	19670705
20080721	20000808
20080721	19930806
20080721	20050802
20080721	19910819
20080721	19530806
20080722	19670705
20080722	19690722
20080722	19690723
20080722	19530804
20080722	20010729
20080722	19980805
20080722	19690721
20080722	19960803
20080722	20020706
20080722	19610707
20080722	19860714
20080722	19540724
20080722	19980806
20080722	19910810
20080722	19810810
20080722	20050715
20080722	19820808
20080722	19890728
20080722	19980819
20080722	19700808
20080723	19690723
20080723	19810810
20080723	20010728
20080723	19550713
20080723	20030809
20080723	19940718
20080723	19950728
20080723	20150812
20080723	19670706
20080723	19960804
20080723	19770623
20080723	20120811
20080723	20030810
20080723	19860807
20080723	19590723
20080723	19960803
20080723	19710702
20080723	20060704
20080723	19690724
20080723	19890702
20080724	20120812
20080724	19910730
20080724	19900726
20080724	19910731
20080724	19900727
20080724	19900725
20080724	20120811
20080724	20150819
20080724	19760815
20080724	20000723
20080724	20030809
20080724	20140721
20080724	20140719
20080724	19960818
20080724	19550712
20080724	20090702
20080724	20140720
20080724	20030810
20080724	19970723
20080724	20020804
20080725	20120813
20080725	19910731
20080725	20120812
20080725	19900727
20080725	20020804
20080725	19690813
20080725	19910801
20080725	19850819
20080725	20140721
20080725	19900726
20080725	19620718
20080725	19590626
20080725	20120814
20080725	19690814
20080725	19850818
20080725	19690803
20080725	20150819
20080725	20140803
20080725	20140805
20080725	20140804
20080726	19910801
20080726	20110704
20080726	19910731
20080726	19770812
20080726	19690817
20080726	19940724
20080726	19910802
20080726	20120813
20080726	20140721
20080726	19690813
20080726	19690807
20080726	20040801
20080726	19870816
20080726	20020804
20080726	19730704
20080726	19590626
20080726	20110703
20080726	19690803
20080726	19770813
20080726	19990731
20080727	20110704
20080727	19990731
20080727	19990730
20080727	19910801
20080727	19770813
20080727	20130723
20080727	20040803
20080727	19910802
20080727	20090805
20080727	19690817
20080727	19690808
20080727	20010722
20080727	19750811
20080727	20140722
20080727	19690804
20080727	19690807
20080727	19820803
20080727	19770809
20080727	19910731
20080727	20040802
20080728	20110704
20080728	19770813
20080728	20110802
20080728	19570805
20080728	19690807
20080728	19910801
20080728	19990731
20080728	19820803
20080728	19750811
20080728	19770809
20080728	19690802
20080728	20130723
20080728	19990730
20080728	19690804
20080728	19770812
20080728	20120813
20080728	19950709
20080728	20140722
20080728	20040803
20080728	19910731
20080729	19800731
20080729	20040810
20080729	19500822
20080729	19750805
20080729	20110802
20080729	20040809
20080729	19870810
20080729	20120813
20080729	19750806
20080729	19770813
20080729	19950710
20080729	19800801
20080729	20130724
20080729	20110803
20080729	20110704
20080729	20120814
20080729	19800730
20080729	19690807
20080729	19820803
20080729	19690803
20080730	20120818
20080730	20110802
20080730	19800801
20080730	19800731
20080730	20120817
20080730	19800802
20080730	20120819
20080730	19800803
20080730	19870810
20080730	20110803
20080730	20040810
20080730	19870811
20080730	19750805
20080730	20120814
20080730	20040809
20080730	19500822
20080730	20150704
20080730	20150705
20080730	19750806
20080730	20150802
20080731	20110803
20080731	20110802
20080731	19800803
20080731	19800802
20080731	19870810
20080731	20120818
20080731	20120819
20080731	19800801
20080731	20150803
20080731	19870811
20080731	20150704
20080731	19800731
20080731	19500822
20080731	20120817
20080731	19500821
20080731	19800804
20080731	20110804
20080731	20040810
20080731	20150802
20080731	20150824
20080801	20110803
20080801	20110804
20080801	19800804
20080801	19870810
20080801	20120819
20080801	20150803
20080801	20150825
20080801	20110802
20080801	20150824
20080801	19800803
20080801	19870811
20080801	20150704
20080801	20150705
20080801	20120818
20080801	19500822
20080801	20110805
20080801	19800731
20080801	20150804
20080801	20020801
20080801	19870809
20080802	19800804
20080802	20110804
20080802	20150825
20080802	20120819
20080802	20100821
20080802	20110803
20080802	20100820
20080802	19870810
20080802	20110805
20080802	19800805
20080802	19870812
20080802	20150803
20080802	20150804
20080802	19870811
20080802	20120820
20080802	19870809
20080802	19750815
20080802	19930716
20080802	20150705
20080802	19930718
20080803	19800805
20080803	20140822
20080803	20100822
20080803	19620712
20080803	20100821
20080803	20090719
20080803	19800804
20080803	20100820
20080803	19750816
20080803	19620713
20080803	19750815
20080803	19860730
20080803	19620714
20080803	20150718
20080803	20110805
20080803	20120819
20080803	19870812
20080803	19860731
20080803	20110804
20080803	19800806
20080804	19620712
20080804	19620713
20080804	19620714
20080804	20090719
20080804	19750816
20080804	19620715
20080804	20040813
20080804	19990806
20080804	20140822
20080804	19800805
20080804	19620711
20080804	19650723
20080804	19750815
20080804	20100819
20080804	20000726
20080804	20040812
20080804	19800806
20080804	19660806
20080804	19800714
20080804	20050723
20080805	19620713
20080805	19620714
20080805	19620712
20080805	19990806
20080805	19620711
20080805	19620715
20080805	19800714
20080805	19860825
20080805	20100819
20080805	20040812
20080805	20000726
20080805	20000725
20080805	19800806
20080805	20050723
20080805	19640816
20080805	20100820
20080805	20040811
20080805	19870812
20080805	19650723
20080805	19570717
20080806	19750814
20080806	19990805
20080806	19990806
20080806	20110801
20080806	19750815
20080806	20040811
20080806	19800714
20080806	20100820
20080806	19620714
20080806	19910723
20080806	19800707
20080806	19620708
20080806	19580817
20080806	19560717
20080806	20100819
20080806	19600808
20080806	19620713
20080806	19580818
20080806	19860825
20080806	19860816
20080807	20150724
20080807	19750815
20080807	20060801
20080807	19580720
20080807	19990809
20080807	20050723
20080807	19910723
20080807	20050724
20080807	19990805
20080807	19750816
20080807	20110811
20080807	19580816
20080807	19720802
20080807	20150725
20080807	20050725
20080807	19670713
20080807	19560819
20080807	19540807
20080807	19660801
20080807	19500728
20080808	19580724
20080808	19500729
20080808	19580807
20080808	19720803
20080808	19580808
20080808	20110811
20080808	19600901
20080808	19530829
20080808	20150725
20080808	19490730
20080808	19580825
20080808	19500728
20080808	19580723
20080808	19540804
20080808	19800808
20080808	19560819
20080808	19750817
20080808	19560820
20080808	19750816
20080808	19630809
20080809	19540805
20080809	19650728
20080809	20150720
20080809	19540804
20080809	19540811
20080809	19630825
20080809	19490801
20080809	19950824
20080809	19490731
20080809	19800721
20080809	19800718
20080809	20110812
20080809	19630824
20080809	19560822
20080809	19910718
20080809	20120823
20080809	20140827
20080809	19480719
20080809	19490805
20080809	20070725
20080810	19650729
20080810	19490801
20080810	19530714
20080810	19890813
20080810	19650801
20080810	19530713
20080810	19650728
20080810	19980712
20080810	19540717
20080810	20010813
20080810	19670902
20080810	19480719
20080810	19540811
20080810	19890814
20080810	19480720
20080810	19540804
20080810	19850802
20080810	19950824
20080810	19750722
20080810	19640711
20080811	19740908
20080811	19540717
20080811	19670903
20080811	19890814
20080811	19740907
20080811	20090723
20080811	19540812
20080811	19650729
20080811	19670902
20080811	19490801
20080811	19570810
20080811	19540805
20080811	19890815
20080811	19850804
20080811	19750722
20080811	19740905
20080811	19480720
20080811	19540809
20080811	19980712
20080811	19750723
20080812	19570810
20080812	19480808
20080812	19570811
20080812	19540809
20080812	19670903
20080812	19560729
20080812	19540813
20080812	19540717
20080812	19880825
20080812	19540810
20080812	19650729
20080812	19750723
20080812	19540812
20080812	19740908
20080812	20070814
20080812	19480809
20080812	19540808
20080812	19790801
20080812	20070815
20080812	19710805
20080813	19570811
20080813	19480809
20080813	20010714
20080813	19620808
20080813	19530728
20080813	20090904
20080813	19880825
20080813	19730721
20080813	19570812
20080813	19480808
20080813	19920803
20080813	19750724
20080813	19950824
20080813	19570825
20080813	19710806
20080813	19750723
20080813	19650729
20080813	19540718
20080813	19850804
20080813	19530729
20080814	19530729
20080814	19950722
20080814	19620808
20080814	19870729
20080814	19520721
20080814	20070801
20080814	20100722
20080814	19480810
20080814	19920804
20080814	20110829
20080814	19520720
20080814	19950824
20080814	20110830
20080814	19880821
20080814	19530728
20080814	19540830
20080814	19540723
20080814	19530730
20080814	19520722
20080814	19820821
20080815	20100723
20080815	20010818
20080815	19830818
20080815	19550907
20080815	20100722
20080815	19880822
20080815	19920801
20080815	19510816
20080815	20130813
20080815	19890829
20080815	19520721
20080815	19540815
